entry,at,order
"Flop:  [K♦, 10♠, 9♦]",2025-11-01T06:42:40.400Z,176197936040000
"""单吊幺鸡 @ ida-rexKgt"" checks",2025-11-01T06:42:39.570Z,176197935957000
"""gf110 @ Fe8nqv0ysi"" calls 2",2025-11-01T06:42:36.488Z,176197935648800
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-11-01T06:42:34.772Z,176197935477200
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:42:33.684Z,176197935368400
"""单吊幺鸡 @ ida-rexKgt"" posts a big blind of 2",2025-11-01T06:42:12.781Z,176197933278107
"""gf110 @ Fe8nqv0ysi"" posts a small blind of 1",2025-11-01T06:42:12.781Z,176197933278106
"Player stacks: #1 ""黄笃读 @ CbB4xM29dq"" (196) | #2 ""gf110 @ Fe8nqv0ysi"" (565) | #3 ""单吊幺鸡 @ ida-rexKgt"" (239) | #6 ""vzzz @ awUuJQ4Xdy"" (400)",2025-11-01T06:42:12.781Z,176197933278101
"-- starting hand #33 (id: 3i8tmmdzizju)  (No Limit Texas Hold'em) (dealer: ""黄笃读 @ CbB4xM29dq"") --",2025-11-01T06:42:12.781Z,176197933278100
"-- ending hand #32 --",2025-11-01T06:42:06.844Z,176197932684402
"""黄笃读 @ CbB4xM29dq"" collected 6 from pot",2025-11-01T06:42:06.844Z,176197932684401
"Uncalled bet of 6 returned to ""黄笃读 @ CbB4xM29dq""",2025-11-01T06:42:06.844Z,176197932684400
"""单吊幺鸡 @ ida-rexKgt"" folds",2025-11-01T06:42:05.993Z,176197932599300
"""gf110 @ Fe8nqv0ysi"" folds",2025-11-01T06:42:04.925Z,176197932492500
"""黄笃读 @ CbB4xM29dq"" bets 6",2025-11-01T06:42:03.172Z,176197932317200
"Flop:  [10♣, 5♥, 3♠]",2025-11-01T06:41:58.466Z,176197931846600
"""gf110 @ Fe8nqv0ysi"" checks",2025-11-01T06:41:57.649Z,176197931764900
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-11-01T06:41:55.653Z,176197931565300
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:41:54.449Z,176197931444900
"""单吊幺鸡 @ ida-rexKgt"" calls 2",2025-11-01T06:41:43.152Z,176197930315200
"""gf110 @ Fe8nqv0ysi"" posts a big blind of 2",2025-11-01T06:41:39.050Z,176197929905007
"""黄笃读 @ CbB4xM29dq"" posts a small blind of 1",2025-11-01T06:41:39.050Z,176197929905006
"Player stacks: #1 ""黄笃读 @ CbB4xM29dq"" (192) | #2 ""gf110 @ Fe8nqv0ysi"" (567) | #3 ""单吊幺鸡 @ ida-rexKgt"" (241) | #6 ""vzzz @ awUuJQ4Xdy"" (400)",2025-11-01T06:41:39.050Z,176197929905001
"-- starting hand #32 (id: gedumbm7rsuy)  (No Limit Texas Hold'em) (dealer: ""vzzz @ awUuJQ4Xdy"") --",2025-11-01T06:41:39.050Z,176197929905000
"""单吊幺鸡 @ ida-rexKgt"" shows a 10♦, A♦.",2025-11-01T06:41:37.071Z,176197929707100
"""gf110 @ Fe8nqv0ysi"" shows a A♣, 7♦.",2025-11-01T06:41:35.531Z,176197929553100
"-- ending hand #31 --",2025-11-01T06:41:32.022Z,176197929202202
"""黄笃读 @ CbB4xM29dq"" collected 100 from pot with Three of a Kind, 3's (combination: 3♦, 3♣, 3♠, A♥, K♦)",2025-11-01T06:41:32.022Z,176197929202201
"""黄笃读 @ CbB4xM29dq"" shows a 3♦, 3♣.",2025-11-01T06:41:32.022Z,176197929202200
"""单吊幺鸡 @ ida-rexKgt"" calls 25",2025-11-01T06:41:31.158Z,176197929115800
"""gf110 @ Fe8nqv0ysi"" calls 25",2025-11-01T06:41:29.495Z,176197928949500
"""黄笃读 @ CbB4xM29dq"" bets 25",2025-11-01T06:41:26.819Z,176197928681900
"River: 3♠, 5♠, Q♣, K♦ [A♥]",2025-11-01T06:41:21.397Z,176197928139700
"""单吊幺鸡 @ ida-rexKgt"" calls 6",2025-11-01T06:41:20.516Z,176197928051600
"""gf110 @ Fe8nqv0ysi"" calls 6",2025-11-01T06:41:18.854Z,176197927885400
"""黄笃读 @ CbB4xM29dq"" bets 6",2025-11-01T06:41:17.108Z,176197927710800
"Turn: 3♠, 5♠, Q♣ [K♦]",2025-11-01T06:41:12.029Z,176197927202900
"""单吊幺鸡 @ ida-rexKgt"" checks",2025-11-01T06:41:11.191Z,176197927119100
"""gf110 @ Fe8nqv0ysi"" checks",2025-11-01T06:41:09.402Z,176197926940200
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:41:06.982Z,176197926698200
"Flop:  [3♠, 5♠, Q♣]",2025-11-01T06:40:55.650Z,176197925565000
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:40:54.812Z,176197925481200
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:40:23.970Z,176197922397000
"""单吊幺鸡 @ ida-rexKgt"" calls 2",2025-11-01T06:40:19.791Z,176197921979100
"""gf110 @ Fe8nqv0ysi"" calls 2",2025-11-01T06:40:18.212Z,176197921821200
"""黄笃读 @ CbB4xM29dq"" posts a big blind of 2",2025-11-01T06:40:14.532Z,176197921453207
"""vzzz @ awUuJQ4Xdy"" posts a small blind of 1",2025-11-01T06:40:14.532Z,176197921453206
"Player stacks: #1 ""黄笃读 @ CbB4xM29dq"" (125) | #2 ""gf110 @ Fe8nqv0ysi"" (600) | #3 ""单吊幺鸡 @ ida-rexKgt"" (274) | #6 ""vzzz @ awUuJQ4Xdy"" (401)",2025-11-01T06:40:14.532Z,176197921453201
"-- starting hand #31 (id: f5fgh4c8lcmt)  (No Limit Texas Hold'em) (dealer: ""单吊幺鸡 @ ida-rexKgt"") --",2025-11-01T06:40:14.532Z,176197921453200
"-- ending hand #30 --",2025-11-01T06:40:08.529Z,176197920852903
"""gf110 @ Fe8nqv0ysi"" collected 24 from pot with Pair, 4's (combination: 4♥, 4♣, K♣, 10♠, 9♥)",2025-11-01T06:40:08.529Z,176197920852902
"""gf110 @ Fe8nqv0ysi"" shows a 10♠, 4♥.",2025-11-01T06:40:08.529Z,176197920852901
"""黄笃读 @ CbB4xM29dq"" shows a 6♥, Q♣.",2025-11-01T06:40:08.529Z,176197920852900
"""gf110 @ Fe8nqv0ysi"" checks",2025-11-01T06:40:07.683Z,176197920768300
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:40:05.745Z,176197920574500
"River: 7♦, 4♣, 5♦, K♣ [9♥]",2025-11-01T06:39:56.530Z,176197919653000
"""gf110 @ Fe8nqv0ysi"" checks",2025-11-01T06:39:55.660Z,176197919566000
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:39:52.146Z,176197919214600
"Turn: 7♦, 4♣, 5♦ [K♣]",2025-11-01T06:39:48.757Z,176197918875700
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:39:47.953Z,176197918795300
"""单吊幺鸡 @ ida-rexKgt"" folds",2025-11-01T06:39:35.895Z,176197917589500
"""gf110 @ Fe8nqv0ysi"" calls 8",2025-11-01T06:39:29.324Z,176197916932400
"""黄笃读 @ CbB4xM29dq"" bets 8",2025-11-01T06:39:27.680Z,176197916768000
"""vzzz @ awUuJQ4Xdy"" checks",2025-11-01T06:39:22.015Z,176197916201500
"""单吊幺鸡 @ ida-rexKgt"" checks",2025-11-01T06:39:12.213Z,176197915221300
"Flop:  [7♦, 4♣, 5♦]",2025-11-01T06:39:07.075Z,176197914707500
"""vzzz @ awUuJQ4Xdy"" checks",2025-11-01T06:39:06.252Z,176197914625200
"""单吊幺鸡 @ ida-rexKgt"" calls 2",2025-11-01T06:38:58.805Z,176197913880500
"""gf110 @ Fe8nqv0ysi"" calls 2",2025-11-01T06:38:52.925Z,176197913292500
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-11-01T06:38:50.727Z,176197913072700
"""vzzz @ awUuJQ4Xdy"" posts a big blind of 2",2025-11-01T06:38:45.011Z,176197912501107
"""单吊幺鸡 @ ida-rexKgt"" posts a small blind of 1",2025-11-01T06:38:45.011Z,176197912501106
"Player stacks: #1 ""黄笃读 @ CbB4xM29dq"" (135) | #2 ""gf110 @ Fe8nqv0ysi"" (586) | #3 ""单吊幺鸡 @ ida-rexKgt"" (276) | #6 ""vzzz @ awUuJQ4Xdy"" (403)",2025-11-01T06:38:45.011Z,176197912501101
"-- starting hand #30 (id: rmqnnecw1enu)  (No Limit Texas Hold'em) (dealer: ""gf110 @ Fe8nqv0ysi"") --",2025-11-01T06:38:45.011Z,176197912501100
"-- ending hand #29 --",2025-11-01T06:38:39.003Z,176197911900302
"""gf110 @ Fe8nqv0ysi"" collected 18 from pot",2025-11-01T06:38:39.003Z,176197911900301
"Uncalled bet of 13 returned to ""gf110 @ Fe8nqv0ysi""",2025-11-01T06:38:39.003Z,176197911900300
"""单吊幺鸡 @ ida-rexKgt"" folds",2025-11-01T06:38:38.105Z,176197911810500
"""gf110 @ Fe8nqv0ysi"" bets 13",2025-11-01T06:38:36.562Z,176197911656200
"Flop:  [A♦, 7♠, K♠]",2025-11-01T06:38:29.734Z,176197910973400
"""黄笃读 @ CbB4xM29dq"" folds",2025-11-01T06:38:28.872Z,176197910887200
"""单吊幺鸡 @ ida-rexKgt"" calls 8",2025-11-01T06:38:26.402Z,176197910640200
"""gf110 @ Fe8nqv0ysi"" raises to 8",2025-11-01T06:38:25.045Z,176197910504500
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-11-01T06:38:22.455Z,176197910245500
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:38:19.581Z,176197909958100
"""单吊幺鸡 @ ida-rexKgt"" posts a big blind of 2",2025-11-01T06:38:10.592Z,176197909059207
"""gf110 @ Fe8nqv0ysi"" posts a small blind of 1",2025-11-01T06:38:10.592Z,176197909059206
"Player stacks: #1 ""黄笃读 @ CbB4xM29dq"" (137) | #2 ""gf110 @ Fe8nqv0ysi"" (576) | #3 ""单吊幺鸡 @ ida-rexKgt"" (284) | #6 ""vzzz @ awUuJQ4Xdy"" (403)",2025-11-01T06:38:10.592Z,176197909059201
"-- starting hand #29 (id: kztrifxsu4qt)  (No Limit Texas Hold'em) (dealer: ""黄笃读 @ CbB4xM29dq"") --",2025-11-01T06:38:10.592Z,176197909059200
"-- ending hand #28 --",2025-11-01T06:38:04.588Z,176197908458803
"""单吊幺鸡 @ ida-rexKgt"" collected 24 from pot with Pair, 8's (combination: 8♣, 8♦, A♠, 10♣, 7♣)",2025-11-01T06:38:04.588Z,176197908458802
"""单吊幺鸡 @ ida-rexKgt"" shows a 2♣, 8♣.",2025-11-01T06:38:04.588Z,176197908458801
"""黄笃读 @ CbB4xM29dq"" shows a 7♥, 5♣.",2025-11-01T06:38:04.588Z,176197908458800
"""单吊幺鸡 @ ida-rexKgt"" checks",2025-11-01T06:38:03.747Z,176197908374700
"""gf110 @ Fe8nqv0ysi"" checks",2025-11-01T06:38:02.167Z,176197908216700
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:37:59.688Z,176197907968800
"River: 6♦, 7♣, 8♦, 10♣ [A♠]",2025-11-01T06:37:56.772Z,176197907677200
"""单吊幺鸡 @ ida-rexKgt"" checks",2025-11-01T06:37:55.905Z,176197907590500
"""gf110 @ Fe8nqv0ysi"" checks",2025-11-01T06:37:53.480Z,176197907348000
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:37:50.680Z,176197907068000
"Turn: 6♦, 7♣, 8♦ [10♣]",2025-11-01T06:37:45.966Z,176197906596600
"""单吊幺鸡 @ ida-rexKgt"" calls 6",2025-11-01T06:37:45.050Z,176197906505000
"""gf110 @ Fe8nqv0ysi"" calls 6",2025-11-01T06:37:42.862Z,176197906286200
"""黄笃读 @ CbB4xM29dq"" bets 6",2025-11-01T06:37:40.441Z,176197906044100
"Flop:  [6♦, 7♣, 8♦]",2025-11-01T06:37:33.805Z,176197905380500
"""gf110 @ Fe8nqv0ysi"" checks",2025-11-01T06:37:32.997Z,176197905299700
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-11-01T06:37:27.865Z,176197904786500
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:37:26.711Z,176197904671100
"""单吊幺鸡 @ ida-rexKgt"" calls 2",2025-11-01T06:37:22.976Z,176197904297600
"""gf110 @ Fe8nqv0ysi"" posts a big blind of 2",2025-11-01T06:37:19.796Z,176197903979607
"""黄笃读 @ CbB4xM29dq"" posts a small blind of 1",2025-11-01T06:37:19.796Z,176197903979606
"Player stacks: #1 ""黄笃读 @ CbB4xM29dq"" (145) | #2 ""gf110 @ Fe8nqv0ysi"" (584) | #3 ""单吊幺鸡 @ ida-rexKgt"" (268) | #6 ""vzzz @ awUuJQ4Xdy"" (403)",2025-11-01T06:37:19.796Z,176197903979601
"-- starting hand #28 (id: q4yiolllwxfp)  (No Limit Texas Hold'em) (dealer: ""vzzz @ awUuJQ4Xdy"") --",2025-11-01T06:37:19.796Z,176197903979600
"-- ending hand #27 --",2025-11-01T06:37:13.791Z,176197903379103
"""gf110 @ Fe8nqv0ysi"" collected 45 from pot with Pair, 4's (combination: 4♣, 4♠, J♣, 10♥, 8♦)",2025-11-01T06:37:13.791Z,176197903379102
"""gf110 @ Fe8nqv0ysi"" shows a 4♣, 2♦.",2025-11-01T06:37:13.791Z,176197903379101
"""黄笃读 @ CbB4xM29dq"" shows a 9♦, 3♦.",2025-11-01T06:37:13.791Z,176197903379100
"""gf110 @ Fe8nqv0ysi"" checks",2025-11-01T06:37:12.972Z,176197903297200
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:37:06.960Z,176197902696000
"River: J♣, 4♠, 5♥, 10♥ [8♦]",2025-11-01T06:36:55.660Z,176197901566000
"""gf110 @ Fe8nqv0ysi"" calls 12",2025-11-01T06:36:54.829Z,176197901482900
"""黄笃读 @ CbB4xM29dq"" bets 12",2025-11-01T06:36:50.857Z,176197901085700
"Turn: J♣, 4♠, 5♥ [10♥]",2025-11-01T06:36:43.272Z,176197900327200
"""gf110 @ Fe8nqv0ysi"" calls 8",2025-11-01T06:36:42.461Z,176197900246100
"""黄笃读 @ CbB4xM29dq"" bets 8",2025-11-01T06:36:40.089Z,176197900008900
"Flop:  [J♣, 4♠, 5♥]",2025-11-01T06:36:35.023Z,176197899502300
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:36:34.197Z,176197899419700
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:36:32.079Z,176197899207900
"""单吊幺鸡 @ ida-rexKgt"" folds",2025-11-01T06:36:26.166Z,176197898616600
"""gf110 @ Fe8nqv0ysi"" calls 2",2025-11-01T06:36:21.889Z,176197898188900
"""黄笃读 @ CbB4xM29dq"" posts a big blind of 2",2025-11-01T06:36:14.814Z,176197897481407
"""vzzz @ awUuJQ4Xdy"" posts a small blind of 1",2025-11-01T06:36:14.814Z,176197897481406
"Player stacks: #1 ""黄笃读 @ CbB4xM29dq"" (167) | #2 ""gf110 @ Fe8nqv0ysi"" (561) | #3 ""单吊幺鸡 @ ida-rexKgt"" (268) | #6 ""vzzz @ awUuJQ4Xdy"" (404)",2025-11-01T06:36:14.814Z,176197897481401
"-- starting hand #27 (id: s3bhex2n6oho)  (No Limit Texas Hold'em) (dealer: ""单吊幺鸡 @ ida-rexKgt"") --",2025-11-01T06:36:14.814Z,176197897481400
"""gf110 @ Fe8nqv0ysi"" shows a 10♣, 9♦.",2025-11-01T06:36:12.252Z,176197897225200
"-- ending hand #26 --",2025-11-01T06:36:11.171Z,176197897117102
"""gf110 @ Fe8nqv0ysi"" collected 90 from pot",2025-11-01T06:36:11.171Z,176197897117101
"Uncalled bet of 67 returned to ""gf110 @ Fe8nqv0ysi""",2025-11-01T06:36:11.171Z,176197897117100
"""黄笃读 @ CbB4xM29dq"" folds",2025-11-01T06:36:10.321Z,176197897032100
"""gf110 @ Fe8nqv0ysi"" bets 67",2025-11-01T06:36:08.972Z,176197896897200
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:36:02.916Z,176197896291600
"River: 7♠, 8♠, 8♥, 9♣ [9♥]",2025-11-01T06:35:58.699Z,176197895869900
"""黄笃读 @ CbB4xM29dq"" calls 27",2025-11-01T06:35:57.817Z,176197895781700
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:35:51.118Z,176197895111800
"""单吊幺鸡 @ ida-rexKgt"" folds",2025-11-01T06:35:49.990Z,176197894999000
"""gf110 @ Fe8nqv0ysi"" bets 27",2025-11-01T06:35:43.899Z,176197894389900
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:35:39.469Z,176197893946900
"""vzzz @ awUuJQ4Xdy"" checks",2025-11-01T06:35:37.995Z,176197893799500
"""单吊幺鸡 @ ida-rexKgt"" checks",2025-11-01T06:35:31.507Z,176197893150700
"Turn: 7♠, 8♠, 8♥ [9♣]",2025-11-01T06:35:25.135Z,176197892513500
"""gf110 @ Fe8nqv0ysi"" checks",2025-11-01T06:35:24.303Z,176197892430300
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:35:21.808Z,176197892180800
"""vzzz @ awUuJQ4Xdy"" checks",2025-11-01T06:35:08.075Z,176197890807500
"""单吊幺鸡 @ ida-rexKgt"" checks",2025-11-01T06:34:57.861Z,176197889786100
"Flop:  [7♠, 8♠, 8♥]",2025-11-01T06:34:51.858Z,176197889185800
"""黄笃读 @ CbB4xM29dq"" calls 9",2025-11-01T06:34:51.043Z,176197889104300
"""vzzz @ awUuJQ4Xdy"" calls 9",2025-11-01T06:34:48.376Z,176197888837600
"""单吊幺鸡 @ ida-rexKgt"" calls 9",2025-11-01T06:34:45.579Z,176197888557900
"""gf110 @ Fe8nqv0ysi"" raises to 9",2025-11-01T06:34:42.720Z,176197888272000
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-11-01T06:34:38.763Z,176197887876300
"""vzzz @ awUuJQ4Xdy"" posts a big blind of 2",2025-11-01T06:34:36.254Z,176197887625407
"""单吊幺鸡 @ ida-rexKgt"" posts a small blind of 1",2025-11-01T06:34:36.254Z,176197887625406
"Player stacks: #1 ""黄笃读 @ CbB4xM29dq"" (203) | #2 ""gf110 @ Fe8nqv0ysi"" (507) | #3 ""单吊幺鸡 @ ida-rexKgt"" (277) | #6 ""vzzz @ awUuJQ4Xdy"" (413)",2025-11-01T06:34:36.254Z,176197887625401
"-- starting hand #26 (id: mg5si2hdy8sw)  (No Limit Texas Hold'em) (dealer: ""gf110 @ Fe8nqv0ysi"") --",2025-11-01T06:34:36.254Z,176197887625400
"-- ending hand #25 --",2025-11-01T06:34:30.313Z,176197887031302
"""gf110 @ Fe8nqv0ysi"" collected 6 from pot",2025-11-01T06:34:30.313Z,176197887031301
"Uncalled bet of 6 returned to ""gf110 @ Fe8nqv0ysi""",2025-11-01T06:34:30.313Z,176197887031300
"""黄笃读 @ CbB4xM29dq"" folds",2025-11-01T06:34:29.483Z,176197886948300
"""单吊幺鸡 @ ida-rexKgt"" folds",2025-11-01T06:34:27.953Z,176197886795300
"""gf110 @ Fe8nqv0ysi"" bets 6",2025-11-01T06:34:20.623Z,176197886062300
"Flop:  [Q♦, 2♦, 9♠]",2025-11-01T06:34:13.887Z,176197885388700
"""单吊幺鸡 @ ida-rexKgt"" checks",2025-11-01T06:34:13.071Z,176197885307100
"""gf110 @ Fe8nqv0ysi"" calls 2",2025-11-01T06:34:10.552Z,176197885055200
"""黄笃读 @ CbB4xM29dq"" calls 2",2025-11-01T06:34:05.162Z,176197884516200
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:34:03.949Z,176197884394900
"""单吊幺鸡 @ ida-rexKgt"" posts a big blind of 2",2025-11-01T06:33:58.022Z,176197883802207
"""gf110 @ Fe8nqv0ysi"" posts a small blind of 1",2025-11-01T06:33:58.022Z,176197883802206
"Player stacks: #1 ""黄笃读 @ CbB4xM29dq"" (205) | #2 ""gf110 @ Fe8nqv0ysi"" (503) | #3 ""单吊幺鸡 @ ida-rexKgt"" (279) | #6 ""vzzz @ awUuJQ4Xdy"" (413)",2025-11-01T06:33:58.022Z,176197883802201
"-- starting hand #25 (id: ubrrum8a0j47)  (No Limit Texas Hold'em) (dealer: ""黄笃读 @ CbB4xM29dq"") --",2025-11-01T06:33:58.022Z,176197883802200
"""黄笃读 @ CbB4xM29dq"" shows a 3♠, 8♦.",2025-11-01T06:33:52.807Z,176197883280700
"""gf110 @ Fe8nqv0ysi"" shows a A♣, 8♣.",2025-11-01T06:33:52.682Z,176197883268200
"-- ending hand #24 --",2025-11-01T06:33:50.621Z,176197883062102
"""gf110 @ Fe8nqv0ysi"" collected 2 from pot",2025-11-01T06:33:50.621Z,176197883062101
"Uncalled bet of 1 returned to ""gf110 @ Fe8nqv0ysi""",2025-11-01T06:33:50.621Z,176197883062100
"""黄笃读 @ CbB4xM29dq"" folds",2025-11-01T06:33:49.813Z,176197882981300
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:33:47.333Z,176197882733300
"""单吊幺鸡 @ ida-rexKgt"" folds",2025-11-01T06:33:46.112Z,176197882611200
"""gf110 @ Fe8nqv0ysi"" posts a big blind of 2",2025-11-01T06:33:43.817Z,176197882381707
"""黄笃读 @ CbB4xM29dq"" posts a small blind of 1",2025-11-01T06:33:43.817Z,176197882381706
"Player stacks: #1 ""黄笃读 @ CbB4xM29dq"" (206) | #2 ""gf110 @ Fe8nqv0ysi"" (502) | #3 ""单吊幺鸡 @ ida-rexKgt"" (279) | #6 ""vzzz @ awUuJQ4Xdy"" (413)",2025-11-01T06:33:43.817Z,176197882381701
"-- starting hand #24 (id: 9juek17q99xn)  (No Limit Texas Hold'em) (dealer: ""vzzz @ awUuJQ4Xdy"") --",2025-11-01T06:33:43.817Z,176197882381700
"""单吊幺鸡 @ ida-rexKgt"" shows a 7♦, 2♥.",2025-11-01T06:33:41.667Z,176197882166700
"""黄笃读 @ CbB4xM29dq"" shows a 5♥, 4♠.",2025-11-01T06:33:39.977Z,176197881997700
"""gf110 @ Fe8nqv0ysi"" shows a 6♠, 9♥.",2025-11-01T06:33:38.906Z,176197881890600
"-- ending hand #23 --",2025-11-01T06:33:35.807Z,176197881580702
"""gf110 @ Fe8nqv0ysi"" collected 6 from pot",2025-11-01T06:33:35.807Z,176197881580701
"Uncalled bet of 6 returned to ""gf110 @ Fe8nqv0ysi""",2025-11-01T06:33:35.807Z,176197881580700
"""黄笃读 @ CbB4xM29dq"" folds",2025-11-01T06:33:34.902Z,176197881490200
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:33:33.806Z,176197881380600
"""gf110 @ Fe8nqv0ysi"" bets 6",2025-11-01T06:33:30.917Z,176197881091700
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:33:27.721Z,176197880772100
"""vzzz @ awUuJQ4Xdy"" checks",2025-11-01T06:33:26.032Z,176197880603200
"Flop:  [K♦, 6♥, Q♠]",2025-11-01T06:33:22.823Z,176197880282300
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:33:21.998Z,176197880199800
"""vzzz @ awUuJQ4Xdy"" calls 2",2025-11-01T06:33:20.525Z,176197880052500
"""单吊幺鸡 @ ida-rexKgt"" folds",2025-11-01T06:33:18.474Z,176197879847400
"""gf110 @ Fe8nqv0ysi"" calls 2",2025-11-01T06:33:16.153Z,176197879615300
"""黄笃读 @ CbB4xM29dq"" posts a big blind of 2",2025-11-01T06:33:13.362Z,176197879336207
"""vzzz @ awUuJQ4Xdy"" posts a small blind of 1",2025-11-01T06:33:13.362Z,176197879336206
"Player stacks: #1 ""黄笃读 @ CbB4xM29dq"" (208) | #2 ""gf110 @ Fe8nqv0ysi"" (498) | #3 ""单吊幺鸡 @ ida-rexKgt"" (279) | #6 ""vzzz @ awUuJQ4Xdy"" (415)",2025-11-01T06:33:13.362Z,176197879336201
"-- starting hand #23 (id: rjwir7xiobby)  (No Limit Texas Hold'em) (dealer: ""单吊幺鸡 @ ida-rexKgt"") --",2025-11-01T06:33:13.362Z,176197879336200
"-- ending hand #22 --",2025-11-01T06:33:10.413Z,176197879041302
"""黄笃读 @ CbB4xM29dq"" collected 28 from pot",2025-11-01T06:33:10.413Z,176197879041301
"Uncalled bet of 14 returned to ""黄笃读 @ CbB4xM29dq""",2025-11-01T06:33:10.413Z,176197879041300
"""vzzz @ awUuJQ4Xdy"" folds",2025-11-01T06:33:09.549Z,176197878954900
"""黄笃读 @ CbB4xM29dq"" bets 14",2025-11-01T06:33:06.481Z,176197878648100
"""vzzz @ awUuJQ4Xdy"" checks",2025-11-01T06:32:52.825Z,176197877282500
"River: 7♦, 5♠, 10♠, 4♣ [6♦]",2025-11-01T06:32:47.324Z,176197876732400
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:32:46.488Z,176197876648800
"""vzzz @ awUuJQ4Xdy"" checks",2025-11-01T06:32:44.436Z,176197876443600
"Turn: 7♦, 5♠, 10♠ [4♣]",2025-11-01T06:32:35.502Z,176197875550200
"""黄笃读 @ CbB4xM29dq"" checks",2025-11-01T06:32:34.660Z,176197875466000
"""vzzz @ awUuJQ4Xdy"" checks",2025-11-01T06:32:32.277Z,176197875227700
"Flop:  [7♦, 5♠, 10♠]",2025-11-01T06:32:24.568Z,176197874456800
"""单吊幺鸡 @ ida-rexKgt"" folds",2025-11-01T06:32:23.736Z,176197874373600
"""gf110 @ Fe8nqv0ysi"" folds",2025-11-01T06:32:22.196Z,176197874219600
"""黄笃读 @ CbB4xM29dq"" calls 12",2025-11-01T06:32:20.927Z,176197874092700
"""vzzz @ awUuJQ4Xdy"" raises to 12",2025-11-01T06:32:18.725Z,176197873872500
